NO,TITLE,REFERENCE NUMBER,RESPONSIBLE OFFICE ,DATE ,URL,KEY WORD/S
520,Guidelines on the Manila Bayani Awards and Incentives,MC No 2020-112,"All Provincial Governors, City Mayors, Municipal Mayors, Heads of Local Sanggunians, Punong Barangays, Chief Philippine National Police, DILG Regional Directors, The BARMM Minister of Local Government, and all others concerned",27/08/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020827_067ba3def3.pdf,Guidelines on the
519,"Submission of SK, LYDO and LYDC Data Updates for the Year 2020",MC No 2020-113,"All Provincial Governors, City and Municipal Mayors, Local Youth Development Officers (LYDOs), Local Youth Development Councils (LYDCs), Presidents of the Panlalawigan, Panlungsod and Pambayan na Pederasyon ng mga Sangguniang Kabataan (SK), DILG Regional Directors and Field Officers, BARMM Minister of Local Government, and others concerned",27/08/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020831_d30d1fd345.pdf,Submission of SK
518,Celebration of the 18th Development Policy Research Month (DPRM),MC No 2020-114,"All Provincial Governors, City and Municipal Mayors, Punong Barangays, DILG Regional Directors and BARMM Chief Minister, and all others concerned",28/08/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020828_6860e93a88.pdf,Celebration of the 18th
517,"Invitation to the Series of Webinars on ""Accelerating Growth and Advancement of Local Government Units (ANGAT LGUS) """,MC No 2020-115,"All Provincial Governors, City and Municipal Mayors, Punong Barangays, DILG Regional Directors, BARMM Minister of Local Government, Private Sectors, and all others concerned",28/08/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020828_ac6bcb9571.pdf,Invitation to the Series
516,"Refocusing the Disiplina Muna National Advocacy Campaign Towards Defeating the COVID-19 Pandemic through the ""BIDA ANG MAY DISIPLINA: SOLUSYON SA COVID-19"" Program",MC No 2020-116,"All Provincial Governors, City / Municipal Mayors, Punong Barangays, DILG Regional / Provincial / City Directors, BARMM Minister for Local Government Operations Officers, Heads of all DILG Attached Agencies, PNP / BFP / BJMP Regional and Provincial Directors, all others concerned",01/09/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-202091_593a17ef11.pdf,Refocusing the Disiplina
515,Guidelines in the Establishment of the Barangay Profile System (BPS) Module under the Barangay Information System (BIS),MC No. 2020-117,"All DILG Regional Directors and Field Officers, BARMM Minister of Local Government, Punong Barangays and all others concerned",07/09/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-202097_fea86febcf.pdf,Guidelines in the Establishment
514,Digital Governance Awards 2020: LGUs Innovative Practice in Information and Communications Technology (ICT),MC No 2020-118,"All Provincial Governors, City / Municipal Mayors, DILG regional Directors, Provincial Directors, City and Municipal Local Government Operations Officers, and others concerned",07/09/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-202097_74eb862e63.pdf,Digital Governance Awards 2020
513,Guidelines on the Enhancement of the Local Roads Network Development Plan (LRNDP),MC No 2020-119,"All DILG Regional / Provincial Directors, Provincial Governors, City / Municipal Mayors, Provincial / City / Municipal Engineers, Provincial / City / Municipal Planning and Development Coordinators, and other Offices concerned of the Local Government Units (Except NCR and BARMM)",07/09/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-202097_966a39817a.pdf,Guidelines on the Enhancement
512,Observance of the 17th Cerebral Palsy Awareness and Protection (CPAP) Week,MC No 2020-120,"All Provincial Governors, BARMM Chief Minister, City / Municipal Mayors, Punong Barangays, DILG Regional Directors, BARMM Minister of Local Government, Field Officers and all others concerned",15/09/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020915_748cc3c47d.pdf,17th Cerebral Palsy Awareness
511,"Directing all Local Government Units (LGUs) to Participate and Support the DA-BFAR Roll-Out, Pursuant to DA FAO No. 263 S. 2019, on the Establishment of Fisheries Management Areas (FMAs)",MC No 2020-121,"All Provincial Governors, City and Municipal Mayors, Punong Barangays, DILG Regional Directors and Field Officers, BARMM Minister of Local Government, and all others concerned",18/09/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020918_39c47a040c.pdf,Directing all Local Government
510,Support of LGUs to Agrarian Reform Beneficiaries' Organizations (ARBOs) Amidst the COVID-19 Pandemic and Community Quarantine Period,MC No 2020-122,"All Provincial Governors, City and Municipal Mayors, Local Sanggunians, Punong Barangays, DILG Regional Directors, BARMM Minister of Local Government, and others concerned",18/09/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020918_731567d42b.pdf,Support of LGUs to Agrarian
509,Submission of List of Registered Animal Facilities and Related Businesses,MC No. 2020-123,"All Provincial Governors, City Mayors, Municipal Mayors, DILG Regional Directors, The BARMM Chief Minister and Minister of Local Government, and others concerned",20/09/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020102_e3445e97da.pdf,Submission of List
508,Intellectual Property Rights Protection,MC No 2020-124,"All Provinces, Cities, Municipalities and Barangays in all Regions including the Bangsamoro Autonomous Region of Muslim Mindanao (BARMM)",22/09/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020922_7757a0e21e.pdf,Intellectual Property Rights Protection
507,Listo sa Tag-ulan at COVID-19: Preparedness Measures of Local Government Units for the Rainy Season CY 2020,MC No 2020-125,"All Provincial Governors, City and Municipal Mayors, Punong Barangays, Local Disaster Risk Reduction and Management Councils (LDRRMCs), Local Disaster Risk Reduction and Management Officers (LDRRMOs), DILG Regional Directors, the Minister of the Interior and Local Government of the Bangsamoro Autonomous Region in Muslim Mindanao (BARMM-MILG), and all others concerned",28/09/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020928_8bfb568cbd.pdf,Listo sa Tag-ulan
506,2020 Local Government Month Celebration,MC No 2020-126,"All Provincial Governors, City Mayors, Municipal Mayors, DILG Regional Directors, BARMM Minister for Local Government, and others concerned",01/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020101_05667cf0b4.pdf,2020 Local Government Month Celebration
505,Guidelines in the Implementation / Roll Out of the Building Resilience of LGUs for the New Normal: Embracing COVID-19 Contact Tracing Work,MC No 2020-127,"All DILG Regional Directors, Provincial and City Directors, and all others concerned",01/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020101_809c206abc.pdf,Guidelines in the Implementation
504,"Duties and Responsibilities of the Liga ng mga Barangay Chapter Presidents, Punong Barangays, Barangay Secretaries, and other Barangay Officials Concerned, DILG Officials and Employees concerned in the Issuance of Barangay Certification to the Qualified First Time Jobseekers Pursuant to Republic Act (RA) No. 11261, otherwise known as the ""First Time Jobseekers Assistance Act"", and its Implementing Rules and Regulations (IRR)",MC No 2020-128,"All Provincial Governors, City and Municipal Mayors, Punong Barangays, Liga ng mga Barangay Chapter Presidents, Barangay Secretaries, DILG Regional Directors and Field Officers, and others concerned",01/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020102_e3445e97da.pdf,Duties and Responsibilities
503,"Reiterating and Supplementing DILG Memorandum Circular No. 2020-081 Dated May 8, 2020 Enjoining the Use of STAYSAFEPH V.2 Application System for the Management of the Global Pandemic",MC No 2020-129,"Provincial Governors, City and Municipal Mayors, DILG Regional Directors, BARMM Minister of Local Government, all others concerned",06/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020106_627e5dee89.pdf,DILG Memorandum Circular No. 2020-081
502,Observance of the 2020 National Children's Month (NCM),MC No 2020-130,"All Provincial Governors, City and Municipal Mayors, Punong Barangays, DILG Regional Directors, BARMM Chief Minister, BARMM Minister of Local Government, and all others concerned",07/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020107_264d759628.pdf,2020 National Children's Month (NCM)
501,Guidelines on the Conduct of Health-Enhancing Physical Activities and Sports during the COVID-19 Pandemic,MC No 2020-131,"All Provincial, City, and Municipal Governments, respective Sanggunians, DILG Regional Offices, BARMM Ministry for Local Government, and all others concerned",07/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020107_c063978549.pdf,Guidelines on the
500,Guidelines for the establishment of the Implementing Teams of the RPRH Law in Local Government Units,MC No 2020-132,"All Provincial Governors, BARMM Chief Minister, City / Municipal Mayors, Punong Barangays, DILG Regional Directors, BARMM Minister of Local Government, Field Officers and all others concerned",07/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020107_2d84bb2a8f.pdf,Guidelines for the establishmen
499,2020 National Attention Deficit / Hyperactivity Disorder (ADHD) Awareness Week,MC No 2020-133,"All Provincial Governors, BARMM Chief Minister, City / Municipal Mayors, Punong Barangays, DILG Regional Directors, BARMM Minister of Local Government, Field Officers and all others concerned",07/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020107_2c5ac92a1f.pdf,2020 National Attention Deficit
498,Enjoining Elected Local Officials and DILG Personnel to the Philippine Local Government Forum on October 2020,MC No 2020-134,"All Elected Local Officials, DILG Regional Directors and DILG Field Officers",08/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020108_1cc286a8af.pdf,Enjoining Elected Local Officials
497,Mobilization of Civil Society Organizations in COVID-19-Related Response and Recovery Programs of the Government,MC No 2020-135,All Concerned,13/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201013_abe7daefe3.pdf,Mobilization of Civil Society
496,Observance of the World Tsunami Awareness Day every 5th Day of November,MC No 2020-136,"All Provincial Governors, City and Municipal Mayors, Punong Barangays, DILG Regional Directors, BARMM Minister of Local Government, and all others concerned",14/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201014_74c61313d3.pdf,Observance of the World
495,Conduct of Barangay Assembly Day for the Second Semester of Calendar Year (CY) 2020,: MC No 2020-137,"All City and Municipal Mayors, Punong Barangays, Sangguniang Barangay Members, DILG Regional and Field Officers, BARMM Minister of Local Government and all others concerned",15/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201015_61f2944190.pdf,Conduct of Barangay Assembly
494,"Resolution of the National Youth Commission relative to the Guidelines on Monitoring the Implementation of Local Youth Development Plan (LYDP), Comprehensive Barangay Youth Development Plan (CBYDP), and Annual Barangay Youth Investment Program (ABYIP)",MC No 2020-138,All Concerned,15/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201015_096b2faafd.pdf,Resolution of the National Yout
493,"Participation to the Philippine Festival of Youth Action (PFYA) 2020 of the Local Youth Development Officers, Officers and Members of the Local Youth Development Council and Sangguniang Kabataan",MC No 2020-139,"All City and Municipal Mayors,Local Youth Development Officers,Members of the Local Development Council,Sangguniang Kabataan Officials, DILG Regional Directors,BARMM Minister of Local Government and all others concerned",21/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201021_458b4d848b.pdf,Participation to the Philippine
492,Guidelines on the Resumption of Cockpit Operations or Cockfighting in Areas under Modified General Community Quarantine (MGCQ) or Lower,MC No 2020-140,All Concerned,23/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201023_9ffda953b8.pdf,Guidelines on the Resumption
491,Policy on the Apprenticeship Program for LGOOs II and III,MC No 2020-141,All Concerned,23/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201023_e5bdce6a13.pdf,Policy on the Apprenticeship
490,"Guidelines on LGU Budgeting, Procurement, and Fund Utilization for COVID-19 Response and Recovery Interventions pursuant to ""Bayanihan to Recover as One Act""",MC No. 2020-142,All Concerned,26/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201029_2e3b8129a6.pdf,Guidelines on LGU Budgeting
489,"Revised Guidelines on the Manila Bay Clean-up, Rehabilitation, and Preservation Program's Local Government Units Compliance Assessment",MC No. 2020-143,,28/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201028_6ba286391a.pdf,Revised Guidelines
488,Support to the Nationwide Measles Rubella-Oral Polio Vaccine Immunization Campaign as Part of the Critical Health Interventions of the Department of Health,MC No 2020-144,All Concerned,28/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201028_f4b869cd42.pdf,Support to the Nationwide
487,Continuation of Road Clearing,MC No 2020-145,All Concerned,28/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201028_415d73d76d.pdf,Continuation of Road Clearing
486,2020 Gawad sa Manlilikha ng Bayan Call for Nominations,MC No 2020-146,All Concerned,30/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201030_7ae4db0c09.pdf,2020 Gawad sa Manlilikha
485,Guidelines on the Management of COVID-19 Related Health Care Wastes,MC No 2020-147,All Concerned,30/10/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201030_8200d71eb1.pdf,Management of COVID-19
484,Observance of 28th Deaf Awareness Week (DAW),MC No 2020-148,All Concerned,03/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020113_4399fbafbf.pdf,28th Deaf Awareness Week
483,"30th Commemoration of the Library and Information Services (LIS) in November, 2020",MC No 2020-149,All Concerned,03/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020113_948fa2d54d.pdf,30th Commemoration
482,Invitation to the Ease of Doing Business (EODB) Forum 2020: Accelerating Local Economic Growth Amidst the New Normal,MC No 2020-150,All Concerned,03/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020113_02d7b1dfe3.pdf,Invitation to the Ease
481,Supplemental Guidelines for the Implementation of the Subaybayan System: SUBAYBAYAN ANG PROYEKTONG BAYAN,MC No 2020-151,All Concerned,05/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020115_01eab86ffa.pdf,Supplemental Guidelines
480,MC No. 2020-152 re: Implementation of Safety Measures in the Operation of Talipapas (Satellite Markets) during the COVID-19 Pandemic,MC No. 2020-152,"All Provincial Governors, City and Municipal Mayors, Punong Barangays, The BARMM Chief Minister, The BARMM Minister of Local Government, DILG Regional Directors and Field Officers and others concerned",10/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201110_9cd26ad4ef.pdf,MC No. 2020-152
479,"MC No. 2020-153 re: Assistance to Refugees, Asylum Seekers, and Stateless Persons in the Philippines Recognized by the Department of Justice-Refugees and Stateless Persons Protection Unit",MC No. 2020-153,"All Provincial Governors, City and Municipal Mayors, Punong Barangays, DILG Regional Directors, BARMM Minister of Local Government, and all others concerned",10/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201110_359d5fa7b1.pdf,MC No. 2020-153
478,Observance of the 1st Environmental Planning Day of the Philippines,MC No. 2020-154,"All Provincial Governors, City and Municipal Mayors, Punong Barangays, DILG Regional Directors, BARMM Minister of the Interior and Local Government, and all others concerned",12/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201112_91c86f4b84.pdf,Observance of the 1st Environmental
477,Adoption of Local Road Asset Management Manual (LRAMM),MC No. 2020-155,All Concerned,16/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201116_ff0739a9e2.pdf,(LRAMM)
476,"Commemoration of the National Day for Youth in Climate Action and the ASEAN Youth in Climate Action and Disaster Resilience Day on November 25, 2020",MC No. 2020-156,All Concerned,19/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201119_cf94235e3c.pdf,Commemoration of
475,2020 International Day of Persons with Disabilities Celebration,MC No. 2020-157,All Concerned,19/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201119_49715ea58a.pdf,2020 International Day
474,"Conduct of GOODGOVCON2020 with the Theme ""Mabuting Pamamahala para sa Bayan"" to be held on November 21,22, 25 and 28, 2020",MC No. 2020-158,All Concerned,22/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201122_20e0f54d40.pdf,GOODGOVCON2020
473,"Guidelines for the Implementation of the 2020 Resettlement Governance Assistance Fund (RGAF) to Local Government Units (LGUs) with Resettlement Sites in Regions III, IV-A and the National Capital Region (NCR)",MC No. 2020-159,All Concerned,22/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201122_5c7c175756.pdf,Implementation of the 2020
472,Guidelines for the Implementation Standardized Memorandum of Agreement for Cooperative Arrangements between Informal Settler Families-Sending and Receiving Local Government Units on Provision and Utilization of Financial Assistance,MC No. 2020-160,All Concerned,22/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201122_eb535e74e8.pdf,Guidelines for the Implementation
471,2020 Celebration of the National Rice Awareness Month,MC No. 2020-161,All Concerned,27/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201127_17ede60718.pdf,2020 Celebration of the National Rice Awareness Month
470,Ensuring Fast Distribution of Food Packs During Natural Disasters and Calamities and Reiterating the Compendium of Disaster Preparedness and Response Protocols,MC No. 2020-162,,27/11/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201127_ac94cc1522.pdf,Ensuring Fast Distribution
469,Amendment to DILG MC No. 2020-118 dated 07 September 2020 re: Digital Governance Awards 2020: LGUs Innovative Practice in Information and Communications Technology (ICT),MC No. 2020-163,,02/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020122_71874ac9af.pdf,DILG MC No. 2020-118
468,Invitation to the Local Economic Development and Investment Promotion (LEDIP) Forum 2020,MC No. 2020-164,,03/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020123_62e975385e.pdf,Invitation to the Local
467,Observance of National Bicycle Day and conduct of related activities and programs as per Presidential Proclamation No. 2019-008018 and A/RES/72/272: UN Declaration of World Bicycle Day,MC No. 2020-165,,07/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020127_c68c399c5c.pdf,Observance of National Bicycle
466,2020 18-Day Campaign to End Violence Against Women (VAW),MC No. 2020-166,All Concerned,09/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020129_2b2a89bf71.pdf,2020 18-Day Campaign
465,"Guidelines on Promoting Local Economic Development and Investment Promotion and Establishment of LEDIP Office / Unit in all Provinces, Cities and Municipalities",MC No. 2020-167,All Concerned,09/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2020129_0d1c8cba7b.pdf,Guidelines on Promoting Local
464,Supplemental Guidelines to the DBM-DOF-DILG Joint Memorandum Circular (JMC) No. 2 S. 2020 Policy Guidelines on the Implementation of certain Provisions of the Bayanihan to Recover as One Act (Republic Act (RA) No. 11494) Pertaining to Local Government Units (LGUs),MC No 2020-168,All Concerned,14/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201214_872d095b90.pdf,DBM-DOF-DILG Joint Memorandum Circular (JMC) No. 2 S. 2020
463,Supplementing DILG MC No. 2020-142 on the Rules on the Conduct of Procurement Activities under the Bayanihan to Recover as One Act,MC No 2020-169,,15/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201215_6c6a16eefa.pdf,DILG MC No. 2020-142
462,"Designation of Local Chief Executive Regional Ambassadors of the ""Bida ang May Disiplina: Solusyon sa COVID-19"" Campaign",MC No 2020-170,All Concerned,17/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201217_156c0c40a9.pdf,Designation of Local Chief
461,Comprehensive Survey for the Development of Capacity Building and Advocacy Materials for Local Committees on Anti-Trafficking and Violence Against Women and their Children (LCAT-VAWC),MC No 2020-171,,22/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201222_c66bccdd89.pdf,Comprehensive Survey
460,"Fortifying the Capacities of the Barangay Health Emergency Response Teams (BHERTs) through the Conduct of Online Webinar Series, Talakayan and Awareness Raising Campaign under teh ""BHERT-FRIENDS Project""",MC No 2020-172,,23/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201223_e7b57c274c.pdf,Fortifying the Capacities
459,124th Anniversary of the Martyrdom of Dr. Jose Rizal,MC No 2020-173,All Concerned,29/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201229_6bf82db682.pdf,124th Anniversary of the Martyrdom of Dr. Jose Rizal
458,Advisory regarding the FY 2019 Performance Challenge Fund (PCF) Implementation,MC No 2020-174,All Concerned,29/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201229_53689be01d.pdf,FY 2019 Performance Challenge Fund
457,"Amendment to DILG MC No. 2018-17, on the Online Administration of Payment of Death Benefits to deceased Barangay Officials pursuant to the implementation of Executive Order No. 115 entitled: Authorizing Payment of Death Benefits to Barangay Officials who die during their term of office",MC No 2020-175,,29/12/2020,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20201229_30b2d89810.pdf,DILG MC No. 2018-17
456,Amending DILG Memorandum Circular No. 2006-150 on Establishment and Operation of Special Drug Education Centers for Out of School Youth and Street Children,MC No 2021-001,All Concerned,05/01/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-202117_552c14bb58.pdf,Memorandum Circular No. 2006-150
455,"Reiteration of the Provisions of Memorandum Circular No. 2018-36 Dated March 19, 2018, ""Designation of Data Protection Officers Pursuant to Republic Act No. 10173, Titled, Data Privacy Act of 2012""",MC No 2021-002,All Concerned,15/01/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021115_8980d220cc.pdf,Memorandum Circular No. 2018-36
454,Policies and General Guidelines for the Implementation of the 2021 Citizen Satisfaction Index System (CSIS),MC No 2021-003,All Concerned,18/01/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021118_9824a592ba.pdf,Policies and General Guidelines
453,Revised Guidelines on Motor Vehicle Acquisition by Local Government Units,MC No 2021-004,All Concerned,18/01/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021118_ae59434acd.pdf,Motor Vehicle Acquisition
452,25th National Autism Consciousness Week,MC No 2021-005,All Concerned,18/01/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021118_41084ee87b.pdf,25th National Autism Consciousness Week
451,"Review of Executive Orders on LGU'S Ban of Entry of Swine Hogs, and related Products due to the Spread of African Swine Fever",MC No 2021-006,All Concerned,19/01/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021119_8fe214322c.pdf,Review of Executive Orders
450,Interim Preparatory Guidelines in the Implementation of the National Vaccination Program,MC No. 2021-007,All Concerned,19/01/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021119_0d1da211fb.pdf,Interim Preparatory Guidelines
449,Guidelines for Online Monitoring System of the Implementation of Business Permits and Licensing System (BPLS) and Building Permits and Certificates of Occupancy (BPCO),MC No. 2021-008,All Concerned,19/01/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-202155_cef10b7808.pdf,Guidelines for Online Monitoring
448,Attendance to the NTF-ELCAC-JRTF Levelling Meetings,MC No. 2021-009,All Concerned,19/01/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021119_87789481d7.pdf,NTF-ELCAC-JRTF
447,Invitation to the Central Business Portal (CBP) Phase 1 National Launch,MC No 2021-010,All Concerned,25/01/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021125_0f03716aff.pdf,Invitation to the Central
446,Guidelines for LGU and DILG Field Support for the COVID-19 Vaccine Clinical Trials,MC No 2021-011,All Concerned,27/01/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021127_122bb77042.pdf,COVID-19 Vaccine Clinical Trials
445,Establishment of Civil Society Organization Desk and Institutionalization of People's Council in the Local Government Units,MC No 2021-012,All Concerned,28/01/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021128_c81ece04e9.pdf,Establishment of Civil Society
444,Holding of Hearing on Administrative Matters and Cases under 2017 RACCS through Video Conferencing,MC No 2021-013,All Concerned,08/02/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-202128_adbea7bf95.pdf,Holding of Hearing on Administrative
443,Participation to the One Million Rally of HOPE Philippines,MC No 2021-014,All Concerned,08/02/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-202128_04d0abe13c.pdf,HOPE Philippines
442,Quarantine Protocols of Local Government Units for Returning Overseas Filipinos,MC No 2021-015,All Concerned,08/02/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-202128_7de4f1a0e5.pdf,Quarantine Protocols
441,Conduct of National Directorate Meeting of the League of Municipalities of the Philippines,MC No 2021-016,All Concerned,16/02/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021216_450758102a.pdf,National Directorate Meeting
440,2021 Observance of the National Awareness Week for the Prevention of Child Sexual Abuse and Exploitation,MC No 2021-017,All Concerned,16/02/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021216_a8d9f3aee6.pdf,2021 Observance
439,2021 Observance of the Safer Internet Day for Children Philippines,MC No 2021-018,All Concerned,16/02/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021216_2188c4c6f7.pdf,2021 Observance
438,Guidelines on the Implementation of Demand Generation and Communication Activities in Support to the National COVID-19 Vaccine Deployment Plan,MC No 2021-019,All Concerned,17/02/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021217_edb3c416c3.pdf,Guidelines on the Implementation
437,"LGU Implementation of Republic Act No. 9482 or the Anti-Rabies Act of 2007, Reiterating DILG Memorandum Circular Nos. 2011-30 Dated March 3,2011 and 2014-56 Dated May 6,2014",MC No 2021-020,All Concerned,18/02/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021218_d630f0b583.pdf,LGU Implementation
436,Celebration of the 35th Anniversary of EDSA People Power Revolution,MC No 2021-021,All Concerned,18/02/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021218_2faaffeeb9.pdf,35th Anniversary of EDSA
435,Participation of all Government Agencies and Instrumentalities in the Celebration of the 2021 Quincentennial Commemoration in the Philippines (2021 QCP),MC No 2021-023,All Concerned,19/02/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021219_0806d8799e.pdf,Participation of all
434,"Assignment and Use of CODE ""911"" as the Nationwide Emergency Hotline Number",MC No 2021-024,All Concerned,19/02/2021,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2021219_60c8dc5d09.pdf,Participation of all
